"path","extension","bytes"
"FreeKill-sourcecode\packages\maneuvering\image\card\analeptic.png",".png","26572"
"FreeKill-sourcecode\packages\maneuvering\image\card\delayedTrick\supply_shortage.png",".png","2889"
"FreeKill-sourcecode\packages\maneuvering\image\card\equipIcon\fan.png",".png","382"
"FreeKill-sourcecode\packages\maneuvering\image\card\equipIcon\guding_blade.png",".png","284"
"FreeKill-sourcecode\packages\maneuvering\image\card\equipIcon\silver_lion.png",".png","500"
"FreeKill-sourcecode\packages\maneuvering\image\card\equipIcon\vine.png",".png","380"
"FreeKill-sourcecode\packages\maneuvering\image\card\fan.png",".png","24398"
"FreeKill-sourcecode\packages\maneuvering\image\card\fire__slash.png",".png","29184"
"FreeKill-sourcecode\packages\maneuvering\image\card\fire_attack.png",".png","24114"
"FreeKill-sourcecode\packages\maneuvering\image\card\guding_blade.png",".png","22238"
"FreeKill-sourcecode\packages\maneuvering\image\card\hualiu.png",".png","23492"
"FreeKill-sourcecode\packages\maneuvering\image\card\iron_chain.png",".png","29084"
"FreeKill-sourcecode\packages\maneuvering\image\card\silver_lion.png",".png","24685"
"FreeKill-sourcecode\packages\maneuvering\image\card\supply_shortage.png",".png","23959"
"FreeKill-sourcecode\packages\maneuvering\image\card\thunder__slash.png",".png","29393"
"FreeKill-sourcecode\packages\maneuvering\image\card\vine.png",".png","21946"
"FreeKill-sourcecode\packages\standard\audio\death\caocao.mp3",".mp3","60857"
"FreeKill-sourcecode\packages\standard\audio\death\daqiao.mp3",".mp3","46228"
"FreeKill-sourcecode\packages\standard\audio\death\diaochan.mp3",".mp3","98891"
"FreeKill-sourcecode\packages\standard\audio\death\ganning.mp3",".mp3","89278"
"FreeKill-sourcecode\packages\standard\audio\death\guanyu.mp3",".mp3","49154"
"FreeKill-sourcecode\packages\standard\audio\death\guojia.mp3",".mp3","67962"
"FreeKill-sourcecode\packages\standard\audio\death\huanggai.mp3",".mp3","40795"
"FreeKill-sourcecode\packages\standard\audio\death\huangyueying.mp3",".mp3","13627"
"FreeKill-sourcecode\packages\standard\audio\death\huatuo.mp3",".mp3","66290"
"FreeKill-sourcecode\packages\standard\audio\death\liubei.mp3",".mp3","62946"
"FreeKill-sourcecode\packages\standard\audio\death\luxun.mp3",".mp3","31182"
"FreeKill-sourcecode\packages\standard\audio\death\lvbu.mp3",".mp3","14045"
"FreeKill-sourcecode\packages\standard\audio\death\lvmeng.mp3",".mp3","25330"
"FreeKill-sourcecode\packages\standard\audio\death\machao.mp3",".mp3","36197"
"FreeKill-sourcecode\packages\standard\audio\death\simayi.mp3",".mp3","47482"
"FreeKill-sourcecode\packages\standard\audio\death\sunquan.mp3",".mp3","65454"
"FreeKill-sourcecode\packages\standard\audio\death\sunshangxiang.mp3",".mp3","43720"
"FreeKill-sourcecode\packages\standard\audio\death\xiahoudun.mp3",".mp3","58767"
"FreeKill-sourcecode\packages\standard\audio\death\xuchu.mp3",".mp3","58767"
"FreeKill-sourcecode\packages\standard\audio\death\zhangfei.mp3",".mp3","46646"
"FreeKill-sourcecode\packages\standard\audio\death\zhangliao.mp3",".mp3","28256"
"FreeKill-sourcecode\packages\standard\audio\death\zhaoyun.mp3",".mp3","51244"
"FreeKill-sourcecode\packages\standard\audio\death\zhenji.mp3",".mp3","107668"
"FreeKill-sourcecode\packages\standard\audio\death\zhouyu.mp3",".mp3","41630"
"FreeKill-sourcecode\packages\standard\audio\death\zhugeliang.mp3",".mp3","67126"
"FreeKill-sourcecode\packages\standard\audio\skill\biyue1.mp3",".mp3","16553"
"FreeKill-sourcecode\packages\standard\audio\skill\biyue2.mp3",".mp3","17389"
"FreeKill-sourcecode\packages\standard\audio\skill\fanjian1.mp3",".mp3","43302"
"FreeKill-sourcecode\packages\standard\audio\skill\fanjian2.mp3",".mp3","46646"
"FreeKill-sourcecode\packages\standard\audio\skill\fankui1.mp3",".mp3","27838"
"FreeKill-sourcecode\packages\standard\audio\skill\fankui2.mp3",".mp3","42466"
"FreeKill-sourcecode\packages\standard\audio\skill\fastchat_f1.mp3",".mp3","18676"
"FreeKill-sourcecode\packages\standard\audio\skill\fastchat_f10.mp3",".mp3","26174"
"FreeKill-sourcecode\packages\standard\audio\skill\fastchat_f11.mp3",".mp3","21785"
"FreeKill-sourcecode\packages\standard\audio\skill\fastchat_f12.mp3",".mp3","15202"
"FreeKill-sourcecode\packages\standard\audio\skill\fastchat_f13.mp3",".mp3","15019"
"FreeKill-sourcecode\packages\standard\audio\skill\fastchat_f14.mp3",".mp3","17579"
"FreeKill-sourcecode\packages\standard\audio\skill\fastchat_f15.mp3",".mp3","19774"
"FreeKill-sourcecode\packages\standard\audio\skill\fastchat_f16.mp3",".mp3","14288"
"FreeKill-sourcecode\packages\standard\audio\skill\fastchat_f17.mp3",".mp3","40169"
"FreeKill-sourcecode\packages\standard\audio\skill\fastchat_f18.mp3",".mp3","40796"
"FreeKill-sourcecode\packages\standard\audio\skill\fastchat_f19.mp3",".mp3","25436"
"FreeKill-sourcecode\packages\standard\audio\skill\fastchat_f2.mp3",".mp3","17579"
"FreeKill-sourcecode\packages\standard\audio\skill\fastchat_f20.mp3",".mp3","17912"
"FreeKill-sourcecode\packages\standard\audio\skill\fastchat_f21.mp3",".mp3","21674"
"FreeKill-sourcecode\packages\standard\audio\skill\fastchat_f22.mp3",".mp3","32332"
"FreeKill-sourcecode\packages\standard\audio\skill\fastchat_f23.mp3",".mp3","25122"
"FreeKill-sourcecode\packages\standard\audio\skill\fastchat_f3.mp3",".mp3","22699"
"FreeKill-sourcecode\packages\standard\audio\skill\fastchat_f4.mp3",".mp3","35682"
"FreeKill-sourcecode\packages\standard\audio\skill\fastchat_f5.mp3",".mp3","17762"
"FreeKill-sourcecode\packages\standard\audio\skill\fastchat_f6.mp3",".mp3","19225"
"FreeKill-sourcecode\packages\standard\audio\skill\fastchat_f7.mp3",".mp3","25442"
"FreeKill-sourcecode\packages\standard\audio\skill\fastchat_f8.mp3",".mp3","23979"
"FreeKill-sourcecode\packages\standard\audio\skill\fastchat_f9.mp3",".mp3","19042"
"FreeKill-sourcecode\packages\standard\audio\skill\fastchat_m1.mp3",".mp3","18128"
"FreeKill-sourcecode\packages\standard\audio\skill\fastchat_m10.mp3",".mp3","23431"
"FreeKill-sourcecode\packages\standard\audio\skill\fastchat_m11.mp3",".mp3","19042"
"FreeKill-sourcecode\packages\standard\audio\skill\fastchat_m12.mp3",".mp3","19408"
"FreeKill-sourcecode\packages\standard\audio\skill\fastchat_m13.mp3",".mp3","13739"
"FreeKill-sourcecode\packages\standard\audio\skill\fastchat_m14.mp3",".mp3","18128"
"FreeKill-sourcecode\packages\standard\audio\skill\fastchat_m15.mp3",".mp3","17396"
"FreeKill-sourcecode\packages\standard\audio\skill\fastchat_m16.mp3",".mp3","17031"
"FreeKill-sourcecode\packages\standard\audio\skill\fastchat_m17.mp3",".mp3","53334"
"FreeKill-sourcecode\packages\standard\audio\skill\fastchat_m18.mp3",".mp3","49259"
"FreeKill-sourcecode\packages\standard\audio\skill\fastchat_m19.mp3",".mp3","29511"
"FreeKill-sourcecode\packages\standard\audio\skill\fastchat_m2.mp3",".mp3","16116"
"FreeKill-sourcecode\packages\standard\audio\skill\fastchat_m20.mp3",".mp3","25749"
"FreeKill-sourcecode\packages\standard\audio\skill\fastchat_m21.mp3",".mp3","25436"
"FreeKill-sourcecode\packages\standard\audio\skill\fastchat_m22.mp3",".mp3","42363"
"FreeKill-sourcecode\packages\standard\audio\skill\fastchat_m23.mp3",".mp3","26063"
"FreeKill-sourcecode\packages\standard\audio\skill\fastchat_m3.mp3",".mp3","17396"
"FreeKill-sourcecode\packages\standard\audio\skill\fastchat_m4.mp3",".mp3","15568"
"FreeKill-sourcecode\packages\standard\audio\skill\fastchat_m5.mp3",".mp3","13922"
"FreeKill-sourcecode\packages\standard\audio\skill\fastchat_m6.mp3",".mp3","16116"
"FreeKill-sourcecode\packages\standard\audio\skill\fastchat_m7.mp3",".mp3","32391"
"FreeKill-sourcecode\packages\standard\audio\skill\fastchat_m8.mp3",".mp3","22699"
"FreeKill-sourcecode\packages\standard\audio\skill\fastchat_m9.mp3",".mp3","19225"
"FreeKill-sourcecode\packages\standard\audio\skill\ganglie1.mp3",".mp3","30764"
"FreeKill-sourcecode\packages\standard\audio\skill\ganglie2.mp3",".mp3","44138"
"FreeKill-sourcecode\packages\standard\audio\skill\guanxing1.mp3",".mp3","73395"
"FreeKill-sourcecode\packages\standard\audio\skill\guanxing2.mp3",".mp3","55841"
"FreeKill-sourcecode\packages\standard\audio\skill\guicai1.mp3",".mp3","69216"
"FreeKill-sourcecode\packages\standard\audio\skill\guicai2.mp3",".mp3","30346"
"FreeKill-sourcecode\packages\standard\audio\skill\guose1.mp3",".mp3","16135"
"FreeKill-sourcecode\packages\standard\audio\skill\guose2.mp3",".mp3","13627"
"FreeKill-sourcecode\packages\standard\audio\skill\hujia1.mp3",".mp3","43929"
"FreeKill-sourcecode\packages\standard\audio\skill\hujia2.mp3",".mp3","28465"
"FreeKill-sourcecode\packages\standard\audio\skill\jianxiong1.mp3",".mp3","73813"
"FreeKill-sourcecode\packages\standard\audio\skill\jianxiong2.mp3",".mp3","39541"
"FreeKill-sourcecode\packages\standard\audio\skill\jieyin1.mp3",".mp3","29092"
"FreeKill-sourcecode\packages\standard\audio\skill\jieyin2.mp3",".mp3","27420"
"FreeKill-sourcecode\packages\standard\audio\skill\jijiang1.mp3",".mp3","24703"
"FreeKill-sourcecode\packages\standard\audio\skill\jijiang2.mp3",".mp3","35152"
"FreeKill-sourcecode\packages\standard\audio\skill\jijiu1.mp3",".mp3","40795"
"FreeKill-sourcecode\packages\standard\audio\skill\jijiu2.mp3",".mp3","65454"
"FreeKill-sourcecode\packages\standard\audio\skill\jiuyuan1.mp3",".mp3","50199"
"FreeKill-sourcecode\packages\standard\audio\skill\jiuyuan2.mp3",".mp3","30973"
"FreeKill-sourcecode\packages\standard\audio\skill\jizhi1.mp3",".mp3","12791"
"FreeKill-sourcecode\packages\standard\audio\skill\jizhi2.mp3",".mp3","4432"
"FreeKill-sourcecode\packages\standard\audio\skill\keji1.mp3",".mp3","42466"
"FreeKill-sourcecode\packages\standard\audio\skill\keji2.mp3",".mp3","42466"
"FreeKill-sourcecode\packages\standard\audio\skill\kongcheng1.mp3",".mp3","31182"
"FreeKill-sourcecode\packages\standard\audio\skill\kongcheng2.mp3",".mp3","40377"
"FreeKill-sourcecode\packages\standard\audio\skill\kurou1.mp3",".mp3","41213"
"FreeKill-sourcecode\packages\standard\audio\skill\kurou2.mp3",".mp3","39541"
"FreeKill-sourcecode\packages\standard\audio\skill\lianying1.mp3",".mp3","55841"
"FreeKill-sourcecode\packages\standard\audio\skill\lianying2.mp3",".mp3","35779"
"FreeKill-sourcecode\packages\standard\audio\skill\lijian1.mp3",".mp3","29510"
"FreeKill-sourcecode\packages\standard\audio\skill\lijian2.mp3",".mp3","55423"
"FreeKill-sourcecode\packages\standard\audio\skill\liuli1.mp3",".mp3","14881"
"FreeKill-sourcecode\packages\standard\audio\skill\liuli2.mp3",".mp3","21986"
"FreeKill-sourcecode\packages\standard\audio\skill\longdan1.mp3",".mp3","45810"
"FreeKill-sourcecode\packages\standard\audio\skill\longdan2.mp3",".mp3","40377"
"FreeKill-sourcecode\packages\standard\audio\skill\luoshen1.mp3",".mp3","56677"
"FreeKill-sourcecode\packages\standard\audio\skill\luoshen2.mp3",".mp3","57095"
"FreeKill-sourcecode\packages\standard\audio\skill\luoyi1.mp3",".mp3","9030"
"FreeKill-sourcecode\packages\standard\audio\skill\luoyi2.mp3",".mp3","44974"
"FreeKill-sourcecode\packages\standard\audio\skill\paoxiao1.mp3",".mp3","19061"
"FreeKill-sourcecode\packages\standard\audio\skill\paoxiao2.mp3",".mp3","34943"
"FreeKill-sourcecode\packages\standard\audio\skill\qianxun1.mp3",".mp3","61275"
"FreeKill-sourcecode\packages\standard\audio\skill\qianxun2.mp3",".mp3","52079"
"FreeKill-sourcecode\packages\standard\audio\skill\qingguo1.mp3",".mp3","58349"
"FreeKill-sourcecode\packages\standard\audio\skill\qingguo2.mp3",".mp3","56259"
"FreeKill-sourcecode\packages\standard\audio\skill\qingnang1.mp3",".mp3","51244"
"FreeKill-sourcecode\packages\standard\audio\skill\qingnang2.mp3",".mp3","37451"
"FreeKill-sourcecode\packages\standard\audio\skill\qixi1.mp3",".mp3","13627"
"FreeKill-sourcecode\packages\standard\audio\skill\qixi2.mp3",".mp3","19897"
"FreeKill-sourcecode\packages\standard\audio\skill\rende1.mp3",".mp3","25330"
"FreeKill-sourcecode\packages\standard\audio\skill\rende2.mp3",".mp3","65036"
"FreeKill-sourcecode\packages\standard\audio\skill\tiandu1.mp3",".mp3","16971"
"FreeKill-sourcecode\packages\standard\audio\skill\tiandu2.mp3",".mp3","6522"
"FreeKill-sourcecode\packages\standard\audio\skill\tieqi1.mp3",".mp3","34107"
"FreeKill-sourcecode\packages\standard\audio\skill\tieqi2.mp3",".mp3","35361"
"FreeKill-sourcecode\packages\standard\audio\skill\tuxi1.mp3",".mp3","32017"
"FreeKill-sourcecode\packages\standard\audio\skill\tuxi2.mp3",".mp3","9866"
"FreeKill-sourcecode\packages\standard\audio\skill\wusheng1.mp3",".mp3","43302"
"FreeKill-sourcecode\packages\standard\audio\skill\wusheng2.mp3",".mp3","34943"
"FreeKill-sourcecode\packages\standard\audio\skill\wushuang1.mp3",".mp3","16553"
"FreeKill-sourcecode\packages\standard\audio\skill\wushuang2.mp3",".mp3","43720"
"FreeKill-sourcecode\packages\standard\audio\skill\xiaoji1.mp3",".mp3","4850"
"FreeKill-sourcecode\packages\standard\audio\skill\xiaoji2.mp3",".mp3","16553"
"FreeKill-sourcecode\packages\standard\audio\skill\yiji1.mp3",".mp3","10702"
"FreeKill-sourcecode\packages\standard\audio\skill\yiji2.mp3",".mp3","19897"
"FreeKill-sourcecode\packages\standard\audio\skill\yingzi1.mp3",".mp3","19061"
"FreeKill-sourcecode\packages\standard\audio\skill\yingzi2.mp3",".mp3","21568"
"FreeKill-sourcecode\packages\standard\audio\skill\zhiheng1.mp3",".mp3","21150"
"FreeKill-sourcecode\packages\standard\audio\skill\zhiheng2.mp3",".mp3","7776"
"FreeKill-sourcecode\packages\standard\image\generals\anjiang.jpg",".jpg","7044"
"FreeKill-sourcecode\packages\standard\image\generals\avatar\__observer.jpg",".jpg","3162"
"FreeKill-sourcecode\packages\standard\image\generals\avatar\__server.jpg",".jpg","2563"
"FreeKill-sourcecode\packages\standard\image\generals\avatar\anjiang.jpg",".jpg","8766"
"FreeKill-sourcecode\packages\standard\image\generals\caocao.jpg",".jpg","20626"
"FreeKill-sourcecode\packages\standard\image\generals\daqiao.jpg",".jpg","18359"
"FreeKill-sourcecode\packages\standard\image\generals\diaochan.jpg",".jpg","18818"
"FreeKill-sourcecode\packages\standard\image\generals\ganning.jpg",".jpg","23875"
"FreeKill-sourcecode\packages\standard\image\generals\guanyu.jpg",".jpg","18776"
"FreeKill-sourcecode\packages\standard\image\generals\guojia.jpg",".jpg","18042"
"FreeKill-sourcecode\packages\standard\image\generals\huanggai.jpg",".jpg","19247"
"FreeKill-sourcecode\packages\standard\image\generals\huangyueying.jpg",".jpg","12337"
"FreeKill-sourcecode\packages\standard\image\generals\huatuo.jpg",".jpg","13871"
"FreeKill-sourcecode\packages\standard\image\generals\liubei.jpg",".jpg","19336"
"FreeKill-sourcecode\packages\standard\image\generals\luxun.jpg",".jpg","17056"
"FreeKill-sourcecode\packages\standard\image\generals\lvbu.jpg",".jpg","18094"
"FreeKill-sourcecode\packages\standard\image\generals\lvmeng.jpg",".jpg","11330"
"FreeKill-sourcecode\packages\standard\image\generals\machao.jpg",".jpg","17011"
"FreeKill-sourcecode\packages\standard\image\generals\simayi.jpg",".jpg","14781"
"FreeKill-sourcecode\packages\standard\image\generals\sunquan.jpg",".jpg","23855"
"FreeKill-sourcecode\packages\standard\image\generals\sunshangxiang.jpg",".jpg","15640"
"FreeKill-sourcecode\packages\standard\image\generals\xiahoudun.jpg",".jpg","21016"
"FreeKill-sourcecode\packages\standard\image\generals\xuchu.jpg",".jpg","18615"
"FreeKill-sourcecode\packages\standard\image\generals\zhangfei.jpg",".jpg","13974"
"FreeKill-sourcecode\packages\standard\image\generals\zhangliao.jpg",".jpg","15233"
"FreeKill-sourcecode\packages\standard\image\generals\zhaoyun.jpg",".jpg","13552"
"FreeKill-sourcecode\packages\standard\image\generals\zhenji.jpg",".jpg","20712"
"FreeKill-sourcecode\packages\standard\image\generals\zhouyu.jpg",".jpg","19010"
"FreeKill-sourcecode\packages\standard\image\generals\zhugeliang.jpg",".jpg","13115"
"FreeKill-sourcecode\packages\standard_cards\audio\card\axe.mp3",".mp3","5033"
"FreeKill-sourcecode\packages\standard_cards\audio\card\blade.mp3",".mp3","33689"
"FreeKill-sourcecode\packages\standard_cards\audio\card\crossbow.mp3",".mp3","14045"
"FreeKill-sourcecode\packages\standard_cards\audio\card\double_swords.mp3",".mp3","44138"
"FreeKill-sourcecode\packages\standard_cards\audio\card\eight_diagram.mp3",".mp3","12765"
"FreeKill-sourcecode\packages\standard_cards\audio\card\female\amazing_grace.mp3",".mp3","9230"
"FreeKill-sourcecode\packages\standard_cards\audio\card\female\archery_attack.mp3",".mp3","9439"
"FreeKill-sourcecode\packages\standard_cards\audio\card\female\collateral.mp3",".mp3","13468"
"FreeKill-sourcecode\packages\standard_cards\audio\card\female\dismantlement.mp3",".mp3","12632"
"FreeKill-sourcecode\packages\standard_cards\audio\card\female\duel.mp3",".mp3","9497"
"FreeKill-sourcecode\packages\standard_cards\audio\card\female\ex_nihilo.mp3",".mp3","12632"
"FreeKill-sourcecode\packages\standard_cards\audio\card\female\god_salvation.mp3",".mp3","12632"
"FreeKill-sourcecode\packages\standard_cards\audio\card\female\indulgence.mp3",".mp3","13886"
"FreeKill-sourcecode\packages\standard_cards\audio\card\female\jink.mp3",".mp3","8243"
"FreeKill-sourcecode\packages\standard_cards\audio\card\female\lightning.mp3",".mp3","9706"
"FreeKill-sourcecode\packages\standard_cards\audio\card\female\nullification.mp3",".mp3","12841"
"FreeKill-sourcecode\packages\standard_cards\audio\card\female\peach.mp3",".mp3","33689"
"FreeKill-sourcecode\packages\standard_cards\audio\card\female\savage_assault.mp3",".mp3","12005"
"FreeKill-sourcecode\packages\standard_cards\audio\card\female\slash.mp3",".mp3","7825"
"FreeKill-sourcecode\packages\standard_cards\audio\card\female\snatch.mp3",".mp3","13050"
"FreeKill-sourcecode\packages\standard_cards\audio\card\halberd.mp3",".mp3","30346"
"FreeKill-sourcecode\packages\standard_cards\audio\card\ice_sword.mp3",".mp3","29092"
"FreeKill-sourcecode\packages\standard_cards\audio\card\kylin_bow.mp3",".mp3","13209"
"FreeKill-sourcecode\packages\standard_cards\audio\card\male\amazing_grace.mp3",".mp3","11946"
"FreeKill-sourcecode\packages\standard_cards\audio\card\male\archery_attack.mp3",".mp3","12155"
"FreeKill-sourcecode\packages\standard_cards\audio\card\male\collateral.mp3",".mp3","11302"
"FreeKill-sourcecode\packages\standard_cards\audio\card\male\dismantlement.mp3",".mp3","10884"
"FreeKill-sourcecode\packages\standard_cards\audio\card\male\duel.mp3",".mp3","4824"
"FreeKill-sourcecode\packages\standard_cards\audio\card\male\ex_nihilo.mp3",".mp3","10049"
"FreeKill-sourcecode\packages\standard_cards\audio\card\male\god_salvation.mp3",".mp3","10467"
"FreeKill-sourcecode\packages\standard_cards\audio\card\male\indulgence.mp3",".mp3","10049"
"FreeKill-sourcecode\packages\standard_cards\audio\card\male\jink.mp3",".mp3","5033"
"FreeKill-sourcecode\packages\standard_cards\audio\card\male\lightning.mp3",".mp3","6078"
"FreeKill-sourcecode\packages\standard_cards\audio\card\male\nullification.mp3",".mp3","10884"
"FreeKill-sourcecode\packages\standard_cards\audio\card\male\peach.mp3",".mp3","33689"
"FreeKill-sourcecode\packages\standard_cards\audio\card\male\savage_assault.mp3",".mp3","10049"
"FreeKill-sourcecode\packages\standard_cards\audio\card\male\slash.mp3",".mp3","5033"
"FreeKill-sourcecode\packages\standard_cards\audio\card\male\snatch.mp3",".mp3","11093"
"FreeKill-sourcecode\packages\standard_cards\audio\card\nioh_shield.mp3",".mp3","21150"
"FreeKill-sourcecode\packages\standard_cards\audio\card\qinggang_sword.mp3",".mp3","38287"
"FreeKill-sourcecode\packages\standard_cards\audio\card\spear.mp3",".mp3","27420"
"FreeKill-sourcecode\packages\standard_cards\image\anim\axe\0.png",".png","1487"
"FreeKill-sourcecode\packages\standard_cards\image\anim\axe\1.png",".png","1731"
"FreeKill-sourcecode\packages\standard_cards\image\anim\axe\10.png",".png","5075"
"FreeKill-sourcecode\packages\standard_cards\image\anim\axe\11.png",".png","5666"
"FreeKill-sourcecode\packages\standard_cards\image\anim\axe\12.png",".png","6540"
"FreeKill-sourcecode\packages\standard_cards\image\anim\axe\13.png",".png","7039"
"FreeKill-sourcecode\packages\standard_cards\image\anim\axe\14.png",".png","7372"
"FreeKill-sourcecode\packages\standard_cards\image\anim\axe\15.png",".png","20942"
"FreeKill-sourcecode\packages\standard_cards\image\anim\axe\16.png",".png","24311"
"FreeKill-sourcecode\packages\standard_cards\image\anim\axe\17.png",".png","24311"
"FreeKill-sourcecode\packages\standard_cards\image\anim\axe\18.png",".png","26653"
"FreeKill-sourcecode\packages\standard_cards\image\anim\axe\19.png",".png","28264"
"FreeKill-sourcecode\packages\standard_cards\image\anim\axe\2.png",".png","2009"
"FreeKill-sourcecode\packages\standard_cards\image\anim\axe\20.png",".png","22488"
"FreeKill-sourcecode\packages\standard_cards\image\anim\axe\21.png",".png","21631"
"FreeKill-sourcecode\packages\standard_cards\image\anim\axe\22.png",".png","21470"
"FreeKill-sourcecode\packages\standard_cards\image\anim\axe\23.png",".png","21213"
"FreeKill-sourcecode\packages\standard_cards\image\anim\axe\24.png",".png","20192"
"FreeKill-sourcecode\packages\standard_cards\image\anim\axe\25.png",".png","17628"
"FreeKill-sourcecode\packages\standard_cards\image\anim\axe\3.png",".png","2279"
"FreeKill-sourcecode\packages\standard_cards\image\anim\axe\4.png",".png","2566"
"FreeKill-sourcecode\packages\standard_cards\image\anim\axe\5.png",".png","3324"
"FreeKill-sourcecode\packages\standard_cards\image\anim\axe\6.png",".png","3424"
"FreeKill-sourcecode\packages\standard_cards\image\anim\axe\7.png",".png","3702"
"FreeKill-sourcecode\packages\standard_cards\image\anim\axe\8.png",".png","4005"
"FreeKill-sourcecode\packages\standard_cards\image\anim\axe\9.png",".png","4663"
"FreeKill-sourcecode\packages\standard_cards\image\anim\blade\0.png",".png","14903"
"FreeKill-sourcecode\packages\standard_cards\image\anim\blade\1.png",".png","25026"
"FreeKill-sourcecode\packages\standard_cards\image\anim\blade\10.png",".png","58989"
"FreeKill-sourcecode\packages\standard_cards\image\anim\blade\11.png",".png","53073"
"FreeKill-sourcecode\packages\standard_cards\image\anim\blade\12.png",".png","41370"
"FreeKill-sourcecode\packages\standard_cards\image\anim\blade\13.png",".png","29645"
"FreeKill-sourcecode\packages\standard_cards\image\anim\blade\14.png",".png","32733"
"FreeKill-sourcecode\packages\standard_cards\image\anim\blade\15.png",".png","32733"
"FreeKill-sourcecode\packages\standard_cards\image\anim\blade\16.png",".png","32733"
"FreeKill-sourcecode\packages\standard_cards\image\anim\blade\17.png",".png","32733"
"FreeKill-sourcecode\packages\standard_cards\image\anim\blade\18.png",".png","32733"
"FreeKill-sourcecode\packages\standard_cards\image\anim\blade\19.png",".png","32733"
"FreeKill-sourcecode\packages\standard_cards\image\anim\blade\2.png",".png","47068"
"FreeKill-sourcecode\packages\standard_cards\image\anim\blade\20.png",".png","32137"
"FreeKill-sourcecode\packages\standard_cards\image\anim\blade\21.png",".png","31246"
"FreeKill-sourcecode\packages\standard_cards\image\anim\blade\22.png",".png","29404"
"FreeKill-sourcecode\packages\standard_cards\image\anim\blade\3.png",".png","42224"
"FreeKill-sourcecode\packages\standard_cards\image\anim\blade\4.png",".png","25191"
"FreeKill-sourcecode\packages\standard_cards\image\anim\blade\5.png",".png","14024"
"FreeKill-sourcecode\packages\standard_cards\image\anim\blade\6.png",".png","23665"
"FreeKill-sourcecode\packages\standard_cards\image\anim\blade\7.png",".png","45488"
"FreeKill-sourcecode\packages\standard_cards\image\anim\blade\8.png",".png","42452"
"FreeKill-sourcecode\packages\standard_cards\image\anim\blade\9.png",".png","25513"
"FreeKill-sourcecode\packages\standard_cards\image\anim\crossbow\0.png",".png","4034"
"FreeKill-sourcecode\packages\standard_cards\image\anim\crossbow\1.png",".png","5325"
"FreeKill-sourcecode\packages\standard_cards\image\anim\crossbow\10.png",".png","36172"
"FreeKill-sourcecode\packages\standard_cards\image\anim\crossbow\11.png",".png","24359"
"FreeKill-sourcecode\packages\standard_cards\image\anim\crossbow\12.png",".png","16757"
"FreeKill-sourcecode\packages\standard_cards\image\anim\crossbow\13.png",".png","12510"
"FreeKill-sourcecode\packages\standard_cards\image\anim\crossbow\14.png",".png","20435"
"FreeKill-sourcecode\packages\standard_cards\image\anim\crossbow\15.png",".png","15317"
"FreeKill-sourcecode\packages\standard_cards\image\anim\crossbow\16.png",".png","20520"
"FreeKill-sourcecode\packages\standard_cards\image\anim\crossbow\17.png",".png","15317"
"FreeKill-sourcecode\packages\standard_cards\image\anim\crossbow\18.png",".png","20520"
"FreeKill-sourcecode\packages\standard_cards\image\anim\crossbow\19.png",".png","15317"
"FreeKill-sourcecode\packages\standard_cards\image\anim\crossbow\2.png",".png","5840"
"FreeKill-sourcecode\packages\standard_cards\image\anim\crossbow\20.png",".png","14830"
"FreeKill-sourcecode\packages\standard_cards\image\anim\crossbow\21.png",".png","11297"
"FreeKill-sourcecode\packages\standard_cards\image\anim\crossbow\22.png",".png","11526"
"FreeKill-sourcecode\packages\standard_cards\image\anim\crossbow\23.png",".png","11349"
"FreeKill-sourcecode\packages\standard_cards\image\anim\crossbow\24.png",".png","325"
"FreeKill-sourcecode\packages\standard_cards\image\anim\crossbow\3.png",".png","7374"
"FreeKill-sourcecode\packages\standard_cards\image\anim\crossbow\4.png",".png","9127"
"FreeKill-sourcecode\packages\standard_cards\image\anim\crossbow\5.png",".png","9849"
"FreeKill-sourcecode\packages\standard_cards\image\anim\crossbow\6.png",".png","11271"
"FreeKill-sourcecode\packages\standard_cards\image\anim\crossbow\7.png",".png","147628"
"FreeKill-sourcecode\packages\standard_cards\image\anim\crossbow\8.png",".png","93825"
"FreeKill-sourcecode\packages\standard_cards\image\anim\crossbow\9.png",".png","51799"
"FreeKill-sourcecode\packages\standard_cards\image\anim\double_swords\0.png",".png","21151"
"FreeKill-sourcecode\packages\standard_cards\image\anim\double_swords\1.png",".png","21120"
"FreeKill-sourcecode\packages\standard_cards\image\anim\double_swords\10.png",".png","39070"
"FreeKill-sourcecode\packages\standard_cards\image\anim\double_swords\11.png",".png","28036"
"FreeKill-sourcecode\packages\standard_cards\image\anim\double_swords\12.png",".png","28036"
"FreeKill-sourcecode\packages\standard_cards\image\anim\double_swords\13.png",".png","30429"
"FreeKill-sourcecode\packages\standard_cards\image\anim\double_swords\14.png",".png","30429"
"FreeKill-sourcecode\packages\standard_cards\image\anim\double_swords\15.png",".png","30429"
"FreeKill-sourcecode\packages\standard_cards\image\anim\double_swords\16.png",".png","31170"
"FreeKill-sourcecode\packages\standard_cards\image\anim\double_swords\17.png",".png","31170"
"FreeKill-sourcecode\packages\standard_cards\image\anim\double_swords\18.png",".png","31791"
"FreeKill-sourcecode\packages\standard_cards\image\anim\double_swords\19.png",".png","30927"
"FreeKill-sourcecode\packages\standard_cards\image\anim\double_swords\2.png",".png","20855"
"FreeKill-sourcecode\packages\standard_cards\image\anim\double_swords\20.png",".png","30410"
